2.718949	30.000000	65.454545	984.960000	1006.020000	0.693173
2.731965	32.142857	64.285714	986.940000	1011.420000	0.870895
2.742967	35.454545	70.909091	989.640000	1016.100000	0.654827
2.754960	32.727273	65.454545	991.980000	1020.420000	0.701097
2.765948	37.500000	55.000000	994.140000	1024.380000	0.810050
2.777980	35.454545	65.454545	996.840000	1028.700000	0.867074
2.788948	37.500000	52.500000	999.180000	1032.480000	0.844505
2.800947	35.000000	55.000000	1001.880000	1036.440000	1.060361
2.811947	48.000000	63.000000	1004.400000	1040.220000	0.790594
2.822946	40.000000	55.000000	1007.280000	1044.180000	0.802834
2.834947	46.363636	62.727273	1010.160000	1048.320000	0.777930
2.845947	43.636364	70.909091	1013.220000	1053.000000	0.429986
2.856946	45.000000	62.500000	1016.100000	1057.500000	0.573890
2.867947	54.000000	78.000000	1019.340000	1062.180000	0.437556
2.878947	42.500000	52.500000	1022.580000	1065.960000	0.564834
2.890980	55.000000	65.000000	1025.640000	1070.640000	0.673858
2.901946	51.818182	60.000000	1029.600000	1074.600000	0.849599
2.912946	57.272727	57.272727	1033.020000	1078.380000	0.592072
2.924945	60.000000	57.272727	1036.800000	1082.160000	0.821229
2.935946	55.000000	52.500000	1040.760000	1085.940000	0.788826
2.946986	60.000000	60.000000	1044.720000	1089.900000	0.735622
2.957945	65.454545	60.000000	1048.680000	1093.860000	0.551887
2.969945	70.909091	62.727273	1053.000000	1098.000000	0.670675
2.980981	57.500000	67.500000	1057.680000	1102.860000	0.430057
2.991945	68.181818	68.181818	1061.820000	1107.360000	0.531794
3.002944	73.636364	68.181818	1066.320000	1111.860000	0.516654
3.014945	67.500000	60.000000	1071.180000	1116.180000	0.596671
3.025945	73.636364	65.454545	1076.040000	1120.500000	0.694659
3.037953	84.545455	60.000000	1080.900000	1124.460000	0.589030
3.048944	70.000000	62.500000	1086.480000	1128.960000	0.691687
3.060945	77.500000	62.500000	1091.520000	1133.460000	0.793778
3.071944	76.363636	57.272727	1097.100000	1137.240000	0.688433
3.083965	87.272727	60.000000	1102.140000	1141.200000	0.636007
3.093944	79.090909	68.181818	1107.900000	1145.700000	0.670250
3.105944	80.000000	62.500000	1113.120000	1150.200000	0.591153
3.116944	87.272727	68.181818	1118.880000	1154.700000	0.609194
3.127944	90.000000	68.181818	1124.640000	1159.200000	0.626032
3.139943	92.727273	73.636364	1130.580000	1164.060000	0.639899
3.150943	80.000000	65.000000	1136.700000	1168.740000	0.652704
3.161943	92.727273	70.909091	1142.460000	1173.420000	0.691050
3.173942	92.727273	76.363636	1148.580000	1178.460000	0.768733
3.184943	92.727273	73.636364	1154.700000	1183.320000	0.470737
3.195943	92.500000	67.500000	1160.820000	1188.180000	0.727415
3.207942	92.727273	62.727273	1167.480000	1192.320000	0.691829
